body;x-coordinate;y-coordinate;z-coordinate
saturn;-9.51126;0.182195;0.3755
uranus;20.0426;-1.39629;-0.265265
neptune;24.8669;-16.7897;-0.226784
sun;0.0045776;0.000939533;-0.00020983
jupiter;4.55448;-2.07863;-0.0933947
saturn;-9.51275;0.16185;0.375912
uranus;20.0435;-1.3826;-0.265226
neptune;24.8732;-16.7801;-0.227128
sun;0.00456718;0.000918987;-0.000209592
jupiter;4.56544;-2.05217;-0.09375
saturn;-9.51419;0.141503;0.376323
uranus;20.0444;-1.36891;-0.265187
neptune;24.8796;-16.7705;-0.227471
sun;0.00455688;0.000898379;-0.000209357
jupiter;4.57626;-2.02564;-0.0941023
saturn;-9.51559;0.121156;0.376733
uranus;20.0453;-1.35522;-0.265148
neptune;24.8859;-16.7609;-0.227815
sun;0.00454671;0.00087771;-0.000209124
jupiter;4.58693;-1.99904;-0.0944517
saturn;-9.51695;0.100808;0.37714
uranus;20.0462;-1.34153;-0.265109
neptune;24.8922;-16.7513;-0.228158
sun;0.00453667;0.000856981;-0.000208893
jupiter;4.59746;-1.97238;-0.0947981
saturn;-9.51827;0.0804602;0.377546
uranus;20.047;-1.32783;-0.265069
neptune;24.8986;-16.7417;-0.228501
sun;0.00452676;0.000836193;-0.000208665
jupiter;4.60785;-1.94566;-0.0951415
saturn;-9.51954;0.0601117;0.37795
uranus;20.0479;-1.31414;-0.26503
neptune;24.9049;-16.7321;-0.228845
sun;0.00451697;0.000815345;-0.000208439
jupiter;4.61809;-1.91888;-0.095482
saturn;-9.52077;0.0397629;0.378353
uranus;20.0488;-1.30045;-0.26499
neptune;24.9112;-16.7225;-0.229188
sun;0.00450731;0.00079444;-0.000208215
jupiter;4.62818;-1.89203;-0.0958194
saturn;-9.52195;0.0194139;0.378754
uranus;20.0496;-1.28675;-0.26495
neptune;24.9176;-16.7129;-0.229531
sun;0.00449777;0.000773477;-0.000207994
jupiter;4.63813;-1.86513;-0.0961537
saturn;-9.52309;-0.000935104;0.379153
uranus;20.0504;-1.27306;-0.26491
neptune;24.9239;-16.7032;-0.229874
sun;0.00448837;0.000752458;-0.000207776
jupiter;4.64793;-1.83817;-0.0964851
saturn;-9.52419;-0.0212841;0.37955
uranus;20.0512;-1.25936;-0.26487
neptune;24.9302;-16.6936;-0.230218
sun;0.00447909;0.000731383;-0.000207559
jupiter;4.65759;-1.81115;-0.0968134
saturn;-9.52525;-0.0416331;0.379945
uranus;20.052;-1.24567;-0.26483
neptune;24.9365;-16.684;-0.230561
sun;0.00446994;0.000710253;-0.000207345
jupiter;4.66709;-1.78407;-0.0971386
saturn;-9.52626;-0.0619818;0.380339
uranus;20.0528;-1.23197;-0.264789
neptune;24.9428;-16.6744;-0.230904
sun;0.00446093;0.000689068;-0.000207134
jupiter;4.67645;-1.75694;-0.0974608
saturn;-9.52723;-0.0823303;0.380731
uranus;20.0536;-1.21827;-0.264749
neptune;24.9491;-16.6647;-0.231247
sun;0.00445204;0.000667831;-0.000206925
jupiter;4.68566;-1.72975;-0.0977798
saturn;-9.52815;-0.102678;0.381122
uranus;20.0544;-1.20458;-0.264708
neptune;24.9554;-16.6551;-0.23159
sun;0.00444328;0.00064654;-0.000206719
jupiter;4.69472;-1.7025;-0.0980958
saturn;-9.52903;-0.123026;0.38151
uranus;20.0552;-1.19088;-0.264668
neptune;24.9617;-16.6455;-0.231933
sun;0.00443465;0.000625197;-0.000206515
jupiter;4.70364;-1.6752;-0.0984087
saturn;-9.52987;-0.143373;0.381897
uranus;20.0559;-1.17718;-0.264627
neptune;24.968;-16.6358;-0.232276
sun;0.00442616;0.000603804;-0.000206313
jupiter;4.7124;-1.64785;-0.0987184
saturn;-9.53066;-0.163719;0.382282
uranus;20.0567;-1.16348;-0.264586
neptune;24.9743;-16.6262;-0.232619
sun;0.00441779;0.00058236;-0.000206114
jupiter;4.72101;-1.62045;-0.099025
saturn;-9.53142;-0.184065;0.382666
uranus;20.0574;-1.14978;-0.264545
neptune;24.9806;-16.6166;-0.232962
sun;0.00440956;0.000560866;-0.000205918
jupiter;4.72948;-1.59299;-0.0993285
saturn;-9.53212;-0.20441;0.383047
uranus;20.0581;-1.13608;-0.264503
neptune;24.9869;-16.6069;-0.233305
sun;0.00440145;0.000539323;-0.000205724
jupiter;4.73779;-1.56548;-0.0996288
saturn;-9.53279;-0.224754;0.383427
uranus;20.0589;-1.12238;-0.264462
neptune;24.9931;-16.5973;-0.233648
sun;0.00439348;0.000517733;-0.000205532
jupiter;4.74595;-1.53793;-0.099926
saturn;-9.53341;-0.245097;0.383805
uranus;20.0596;-1.10868;-0.26442
neptune;24.9994;-16.5876;-0.23399
sun;0.00438564;0.000496095;-0.000205343
jupiter;4.75396;-1.51032;-0.10022
saturn;-9.53399;-0.265438;0.384182
uranus;20.0603;-1.09497;-0.264379
neptune;25.0057;-16.578;-0.234333
sun;0.00437794;0.00047441;-0.000205157
jupiter;4.76182;-1.48267;-0.100511
saturn;-9.53452;-0.285779;0.384557
uranus;20.061;-1.08127;-0.264337
neptune;25.012;-16.5683;-0.234676
sun;0.00437037;0.00045268;-0.000204973
jupiter;4.76953;-1.45496;-0.100798
saturn;-9.53501;-0.306118;0.38493
uranus;20.0616;-1.06757;-0.264295
neptune;25.0182;-16.5587;-0.235019
sun;0.00436293;0.000430906;-0.000204792
jupiter;4.77709;-1.42722;-0.101083
saturn;-9.53546;-0.326456;0.385301
uranus;20.0623;-1.05386;-0.264253
neptune;25.0245;-16.549;-0.235361
sun;0.00435562;0.000409087;-0.000204613
jupiter;4.78449;-1.39942;-0.101364
saturn;-9.53587;-0.346793;0.38567
uranus;20.063;-1.04016;-0.264211
neptune;25.0307;-16.5393;-0.235704
sun;0.00434845;0.000387224;-0.000204437
jupiter;4.79175;-1.37159;-0.101642
saturn;-9.53623;-0.367127;0.386038
uranus;20.0636;-1.02646;-0.264169
neptune;25.037;-16.5297;-0.236046
sun;0.00434142;0.00036532;-0.000204264
jupiter;4.79885;-1.3437;-0.101916
saturn;-9.53655;-0.387461;0.386404
uranus;20.0643;-1.01275;-0.264126
neptune;25.0432;-16.52;-0.236389
sun;0.00433451;0.000343373;-0.000204093
jupiter;4.80579;-1.31578;-0.102188
saturn;-9.53682;-0.407792;0.386768
uranus;20.0649;-0.999044;-0.264084
neptune;25.0495;-16.5104;-0.236732
sun;0.00432775;0.000321386;-0.000203925
jupiter;4.81258;-1.28781;-0.102456
saturn;-9.53706;-0.428122;0.387131
uranus;20.0655;-0.985338;-0.264041
neptune;25.0557;-16.5007;-0.237074
sun;0.00432111;0.000299359;-0.000203759
jupiter;4.81922;-1.2598;-0.102721
saturn;-9.53724;-0.448449;0.387491
uranus;20.0661;-0.971631;-0.263998
neptune;25.062;-16.491;-0.237416
sun;0.00431462;0.000277293;-0.000203596
jupiter;4.82571;-1.23176;-0.102983
saturn;-9.53739;-0.468775;0.38785
uranus;20.0667;-0.957924;-0.263955
neptune;25.0682;-16.4813;-0.237759
sun;0.00430826;0.000255188;-0.000203436
jupiter;4.83204;-1.20367;-0.103241
saturn;-9.53749;-0.489098;0.388208
uranus;20.0673;-0.944216;-0.263912
neptune;25.0744;-16.4717;-0.238101
sun;0.00430203;0.000233045;-0.000203278
jupiter;4.83821;-1.17554;-0.103496
saturn;-9.53755;-0.50942;0.388563
uranus;20.0679;-0.930508;-0.263869
neptune;25.0806;-16.462;-0.238444
sun;0.00429594;0.000210866;-0.000203123
jupiter;4.84423;-1.14738;-0.103748
saturn;-9.53757;-0.529739;0.388917
uranus;20.0685;-0.916799;-0.263826
neptune;25.0869;-16.4523;-0.238786
sun;0.00428999;0.000188651;-0.000202971
jupiter;4.8501;-1.11918;-0.103996
saturn;-9.53754;-0.550055;0.389269
uranus;20.069;-0.90309;-0.263782
neptune;25.0931;-16.4426;-0.239128
sun;0.00428417;0.000166401;-0.000202821
jupiter;4.85581;-1.09094;-0.104241
saturn;-9.53747;-0.570369;0.389619
uranus;20.0696;-0.889381;-0.263738
neptune;25.0993;-16.4329;-0.23947
sun;0.0042785;0.000144116;-0.000202674
jupiter;4.86136;-1.06267;-0.104483
saturn;-9.53736;-0.590681;0.389967
uranus;20.0701;-0.875671;-0.263695
neptune;25.1055;-16.4232;-0.239813
sun;0.00427295;0.000121798;-0.00020253
jupiter;4.86676;-1.03436;-0.104721
saturn;-9.53721;-0.61099;0.390314
uranus;20.0707;-0.861961;-0.263651
neptune;25.1117;-16.4135;-0.240155
sun;0.00426755;9.94471e-05;-0.000202389
jupiter;4.872;-1.00602;-0.104956
saturn;-9.53701;-0.631296;0.390659
uranus;20.0712;-0.84825;-0.263607
neptune;25.1179;-16.4039;-0.240497
sun;0.00426228;7.70646e-05;-0.00020225
jupiter;4.87709;-0.977651;-0.105188
saturn;-9.53677;-0.651599;0.391002
uranus;20.0717;-0.834539;-0.263563
neptune;25.1241;-16.3942;-0.240839
sun;0.00425715;5.4651e-05;-0.000202114
jupiter;4.88201;-0.949248;-0.105416
saturn;-9.53648;-0.671899;0.391343
uranus;20.0722;-0.820827;-0.263519
neptune;25.1303;-16.3845;-0.241181
sun;0.00425216;3.22074e-05;-0.000201981
jupiter;4.88679;-0.920815;-0.105641
saturn;-9.53616;-0.692197;0.391683
uranus;20.0727;-0.807115;-0.263474
neptune;25.1365;-16.3748;-0.241523
sun;0.00424731;9.73438e-06;-0.00020185
jupiter;4.8914;-0.892352;-0.105863
saturn;-9.53578;-0.712491;0.392021
uranus;20.0732;-0.793403;-0.26343
neptune;25.1427;-16.3651;-0.241865
sun;0.0042426;-1.27671e-05;-0.000201722
jupiter;4.89586;-0.86386;-0.106081
saturn;-9.53537;-0.732782;0.392357
uranus;20.0737;-0.77969;-0.263385
neptune;25.1489;-16.3553;-0.242207
sun;0.00423802;-3.52962e-05;-0.000201597
jupiter;4.90016;-0.835341;-0.106296
saturn;-9.53492;-0.75307;0.392691
uranus;20.0741;-0.765977;-0.26334
neptune;25.1551;-16.3456;-0.242549
sun;0.00423359;-5.7852e-05;-0.000201475
jupiter;4.9043;-0.806794;-0.106507
saturn;-9.53442;-0.773354;0.393024
uranus;20.0746;-0.752263;-0.263296
neptune;25.1613;-16.3359;-0.242891
sun;0.00422929;-8.04338e-05;-0.000201355
jupiter;4.90829;-0.778222;-0.106715
saturn;-9.53387;-0.793635;0.393355
uranus;20.075;-0.738549;-0.263251
neptune;25.1674;-16.3262;-0.243233
sun;0.00422513;-0.000103041;-0.000201238
jupiter;4.91211;-0.749624;-0.106919
saturn;-9.53329;-0.813912;0.393684
uranus;20.0755;-0.724835;-0.263205
neptune;25.1736;-16.3165;-0.243575
sun;0.00422111;-0.000125672;-0.000201124
jupiter;4.91578;-0.721003;-0.10712
saturn;-9.53266;-0.834186;0.394011
uranus;20.0759;-0.71112;-0.26316
neptune;25.1798;-16.3068;-0.243917
sun;0.00421723;-0.000148327;-0.000201013
jupiter;4.91929;-0.692358;-0.107318
saturn;-9.53199;-0.854456;0.394336
uranus;20.0763;-0.697406;-0.263115
neptune;25.1859;-16.2971;-0.244258
sun;0.00421349;-0.000171004;-0.000200905
jupiter;4.92265;-0.663691;-0.107512
saturn;-9.53128;-0.874722;0.39466
uranus;20.0767;-0.68369;-0.263069
neptune;25.1921;-16.2873;-0.2446
sun;0.00420989;-0.000193702;-0.000200799
jupiter;4.92584;-0.635002;-0.107703
saturn;-9.53052;-0.894984;0.394982
uranus;20.0771;-0.669975;-0.263024
neptune;25.1983;-16.2776;-0.244942
sun;0.00420644;-0.000216422;-0.000200696
jupiter;4.92887;-0.606293;-0.10789
saturn;-9.52972;-0.915242;0.395302
uranus;20.0775;-0.656259;-0.262978
neptune;25.2044;-16.2679;-0.245283
sun;0.00420312;-0.000239162;-0.000200597
jupiter;4.93175;-0.577564;-0.108073
saturn;-9.52888;-0.935496;0.395621
uranus;20.0779;-0.642542;-0.262932
neptune;25.2106;-16.2582;-0.245625
sun;0.00419994;-0.000261921;-0.000200499
jupiter;4.93446;-0.548817;-0.108254
saturn;-9.528;-0.955746;0.395937
uranus;20.0782;-0.628826;-0.262886
neptune;25.2167;-16.2484;-0.245967
sun;0.0041969;-0.000284698;-0.000200405
jupiter;4.93702;-0.520052;-0.10843
saturn;-9.52707;-0.975991;0.396252
uranus;20.0786;-0.615109;-0.26284
neptune;25.2229;-16.2387;-0.246308
sun;0.004194;-0.000307492;-0.000200314
jupiter;4.93942;-0.49127;-0.108603
saturn;-9.5261;-0.996233;0.396565
uranus;20.0789;-0.601392;-0.262794
neptune;25.229;-16.229;-0.24665
sun;0.00419125;-0.000330303;-0.000200225
jupiter;4.94165;-0.462472;-0.108773
saturn;-9.52509;-1.01647;0.396877
uranus;20.0793;-0.587674;-0.262747
neptune;25.2351;-16.2192;-0.246991
sun;0.00418863;-0.00035313;-0.000200139
jupiter;4.94373;-0.43366;-0.108939
saturn;-9.52403;-1.0367;0.397186
uranus;20.0796;-0.573957;-0.262701
neptune;25.2413;-16.2095;-0.247332
sun;0.00418616;-0.000375972;-0.000200056
jupiter;4.94565;-0.404833;-0.109102
saturn;-9.52294;-1.05693;0.397494
uranus;20.0799;-0.560239;-0.262654
neptune;25.2474;-16.1997;-0.247674
sun;0.00418382;-0.000398828;-0.000199976
jupiter;4.94741;-0.375993;-0.109261
saturn;-9.5218;-1.07715;0.3978
uranus;20.0802;-0.54652;-0.262607
neptune;25.2535;-16.19;-0.248015
sun;0.00418163;-0.000421696;-0.000199899
jupiter;4.94901;-0.347141;-0.109417
saturn;-9.52061;-1.09737;0.398104
uranus;20.0805;-0.532802;-0.26256
neptune;25.2596;-16.1802;-0.248357
sun;0.00417958;-0.000444577;-0.000199825
jupiter;4.95044;-0.318278;-0.109569
saturn;-9.51939;-1.11758;0.398406
uranus;20.0808;-0.519083;-0.262513
neptune;25.2657;-16.1705;-0.248698
sun;0.00417767;-0.00046747;-0.000199754
jupiter;4.95172;-0.289404;-0.109717
saturn;-9.51812;-1.13779;0.398707
uranus;20.0811;-0.505364;-0.262466
neptune;25.2719;-16.1607;-0.249039
sun;0.0041759;-0.000490373;-0.000199685
jupiter;4.95284;-0.260521;-0.109862
saturn;-9.51681;-1.15799;0.399006
uranus;20.0814;-0.491644;-0.262419
neptune;25.278;-16.151;-0.24938
sun;0.00417428;-0.000513285;-0.00019962
jupiter;4.95379;-0.23163;-0.110004
saturn;-9.51546;-1.17819;0.399303
uranus;20.0816;-0.477925;-0.262371
neptune;25.2841;-16.1412;-0.249721
sun;0.00417279;-0.000536207;-0.000199557
jupiter;4.95459;-0.202731;-0.110142
saturn;-9.51406;-1.19838;0.399598
uranus;20.0819;-0.464205;-0.262324
neptune;25.2902;-16.1315;-0.250063
sun;0.00417145;-0.000559136;-0.000199497
jupiter;4.95523;-0.173826;-0.110276
saturn;-9.51262;-1.21857;0.399892
uranus;20.0821;-0.450485;-0.262276
neptune;25.2963;-16.1217;-0.250404
sun;0.00417025;-0.000582072;-0.00019944
jupiter;4.9557;-0.144915;-0.110407
saturn;-9.51114;-1.23875;0.400183
uranus;20.0823;-0.436765;-0.262228
neptune;25.3024;-16.1119;-0.250745
sun;0.00416919;-0.000605015;-0.000199386
jupiter;4.95602;-0.116;-0.110534
saturn;-9.50962;-1.25893;0.400473
uranus;20.0826;-0.423044;-0.26218
neptune;25.3085;-16.1022;-0.251086
sun;0.00416827;-0.000627963;-0.000199335
jupiter;4.95617;-0.0870801;-0.110657
saturn;-9.50806;-1.2791;0.400762
uranus;20.0828;-0.409324;-0.262132
neptune;25.3145;-16.0924;-0.251427
sun;0.0041675;-0.000650915;-0.000199287
jupiter;4.95616;-0.0581579;-0.110777
saturn;-9.50645;-1.29927;0.401048
uranus;20.083;-0.395603;-0.262084
neptune;25.3206;-16.0826;-0.251768
sun;0.00416687;-0.000673871;-0.000199242
jupiter;4.95599;-0.0292339;-0.110894
saturn;-9.5048;-1.31942;0.401332
uranus;20.0832;-0.381882;-0.262036
neptune;25.3267;-16.0728;-0.252109
sun;0.00416638;-0.000696829;-0.000199199
jupiter;4.95566;-0.000308885;-0.111007
saturn;-9.50311;-1.33958;0.401615
uranus;20.0833;-0.368161;-0.261987
neptune;25.3328;-16.0631;-0.25245
sun;0.00416603;-0.00071979;-0.00019916
jupiter;4.95517;0.0286161;-0.111116
saturn;-9.50137;-1.35973;0.401896
uranus;20.0835;-0.354439;-0.261939
neptune;25.3389;-16.0533;-0.25279
sun;0.00416582;-0.000742751;-0.000199124
jupiter;4.95452;0.0575401;-0.111221
saturn;-9.49959;-1.37987;0.402175
uranus;20.0837;-0.340718;-0.26189
neptune;25.3449;-16.0435;-0.253131
sun;0.00416576;-0.000765712;-0.00019909
jupiter;4.95371;0.0864622;-0.111323
saturn;-9.49777;-1.4;0.402453
uranus;20.0838;-0.326996;-0.261841
neptune;25.351;-16.0337;-0.253472
sun;0.00416584;-0.000788673;-0.00019906
jupiter;4.95274;0.115382;-0.111422
saturn;-9.49591;-1.42013;0.402728
uranus;20.084;-0.313274;-0.261792
neptune;25.357;-16.0239;-0.253813
sun;0.00416606;-0.000811632;-0.000199032
jupiter;4.95161;0.144297;-0.111516
saturn;-9.49401;-1.44025;0.403002
uranus;20.0841;-0.299552;-0.261743
neptune;25.3631;-16.0141;-0.254153
sun;0.00416642;-0.000834588;-0.000199007
jupiter;4.95031;0.173208;-0.111608
saturn;-9.49206;-1.46037;0.403274
uranus;20.0842;-0.28583;-0.261694
neptune;25.3692;-16.0044;-0.254494
sun;0.00416692;-0.000857541;-0.000198986
jupiter;4.94886;0.202113;-0.111695
saturn;-9.49008;-1.48048;0.403545
uranus;20.0843;-0.272107;-0.261644
neptune;25.3752;-15.9946;-0.254835
sun;0.00416757;-0.00088049;-0.000198967
jupiter;4.94724;0.231011;-0.111779
saturn;-9.48805;-1.50058;0.403813
uranus;20.0844;-0.258385;-0.261595
neptune;25.3813;-15.9848;-0.255175
sun;0.00416836;-0.000903433;-0.000198951
jupiter;4.94546;0.259902;-0.111859
saturn;-9.48597;-1.52068;0.40408
uranus;20.0845;-0.244662;-0.261545
neptune;25.3873;-15.975;-0.255516
sun;0.00416929;-0.000926371;-0.000198938
jupiter;4.94352;0.288785;-0.111936
saturn;-9.48386;-1.54077;0.404345
uranus;20.0846;-0.230939;-0.261496
neptune;25.3933;-15.9652;-0.255856
sun;0.00417037;-0.000949301;-0.000198929
jupiter;4.94142;0.317658;-0.112009
saturn;-9.4817;-1.56085;0.404608
uranus;20.0847;-0.217217;-0.261446
neptune;25.3994;-15.9554;-0.256197
sun;0.00417158;-0.000972224;-0.000198922
jupiter;4.93916;0.346521;-0.112078
saturn;-9.4795;-1.58093;0.404869
uranus;20.0847;-0.203494;-0.261396
neptune;25.4054;-15.9456;-0.256537
sun;0.00417294;-0.000995138;-0.000198918
jupiter;4.93674;0.375372;-0.112144
saturn;-9.47726;-1.601;0.405128
uranus;20.0848;-0.189771;-0.261346
neptune;25.4114;-15.9357;-0.256878
sun;0.00417444;-0.00101804;-0.000198917
jupiter;4.93416;0.404211;-0.112206
saturn;-9.47498;-1.62106;0.405386
uranus;20.0848;-0.176047;-0.261295
neptune;25.4174;-15.9259;-0.257218
sun;0.00417608;-0.00104094;-0.000198919
jupiter;4.93142;0.433037;-0.112264
saturn;-9.47266;-1.64111;0.405642
uranus;20.0849;-0.162324;-0.261245
neptune;25.4235;-15.9161;-0.257558
sun;0.00417787;-0.00106382;-0.000198924
jupiter;4.92852;0.461849;-0.112319
saturn;-9.47029;-1.66116;0.405896
uranus;20.0849;-0.148601;-0.261195
neptune;25.4295;-15.9063;-0.257899
sun;0.00417979;-0.00108669;-0.000198932
jupiter;4.92545;0.490645;-0.11237
saturn;-9.46788;-1.6812;0.406148
uranus;20.0849;-0.134878;-0.261144
neptune;25.4355;-15.8965;-0.258239
sun;0.00418186;-0.00110955;-0.000198943
jupiter;4.92223;0.519426;-0.112417
saturn;-9.46543;-1.70124;0.406399
uranus;20.0849;-0.121154;-0.261093
neptune;25.4415;-15.8867;-0.258579
sun;0.00418407;-0.00113239;-0.000198957
jupiter;4.91884;0.548189;-0.112461
saturn;-9.46294;-1.72126;0.406648
uranus;20.0849;-0.107431;-0.261042
neptune;25.4475;-15.8769;-0.258919
sun;0.00418642;-0.00115522;-0.000198974
jupiter;4.9153;0.576935;-0.112501
saturn;-9.4604;-1.74128;0.406895
uranus;20.0849;-0.0937071;-0.260991
neptune;25.4535;-15.867;-0.259259
sun;0.00418892;-0.00117803;-0.000198994
jupiter;4.91159;0.605662;-0.112538
saturn;-9.45783;-1.76129;0.40714
uranus;20.0849;-0.0799835;-0.26094
neptune;25.4595;-15.8572;-0.259599
sun;0.00419155;-0.00120083;-0.000199017
jupiter;4.90773;0.634369;-0.11257
saturn;-9.45521;-1.78129;0.407383
uranus;20.0848;-0.0662599;-0.260889
neptune;25.4655;-15.8474;-0.259939
sun;0.00419433;-0.00122361;-0.000199043
jupiter;4.9037;0.663055;-0.112599
saturn;-9.45255;-1.80129;0.407624
uranus;20.0848;-0.0525363;-0.260838
neptune;25.4715;-15.8375;-0.260279
sun;0.00419724;-0.00124637;-0.000199072
jupiter;4.89952;0.69172;-0.112625
saturn;-9.44985;-1.82127;0.407864
uranus;20.0847;-0.0388126;-0.260786
neptune;25.4775;-15.8277;-0.260619
sun;0.0042003;-0.00126911;-0.000199104
jupiter;4.89518;0.720362;-0.112647
saturn;-9.44711;-1.84125;0.408102
uranus;20.0847;-0.0250889;-0.260734
neptune;25.4835;-15.8179;-0.260959
sun;0.0042035;-0.00129183;-0.000199139
jupiter;4.89067;0.74898;-0.112665
saturn;-9.44432;-1.86122;0.408338
uranus;20.0846;-0.0113652;-0.260683
neptune;25.4894;-15.808;-0.261299
sun;0.00420684;-0.00131453;-0.000199177
jupiter;4.88601;0.777574;-0.112679
saturn;-9.4415;-1.88118;0.408573
uranus;20.0845;0.00235856;-0.260631
neptune;25.4954;-15.7982;-0.261639
sun;0.00421032;-0.00133721;-0.000199218
jupiter;4.88118;0.806143;-0.11269
saturn;-9.43863;-1.90114;0.408805
uranus;20.0844;0.0160823;-0.260579
neptune;25.5014;-15.7884;-0.261979
sun;0.00421395;-0.00135987;-0.000199262
jupiter;4.8762;0.834685;-0.112697
saturn;-9.43572;-1.92108;0.409036
uranus;20.0843;0.029806;-0.260527
neptune;25.5074;-15.7785;-0.262319
sun;0.00421771;-0.0013825;-0.000199309
jupiter;4.87106;0.8632;-0.1127
saturn;-9.43277;-1.94102;0.409265
uranus;20.0842;0.0435297;-0.260474
neptune;25.5133;-15.7687;-0.262659
sun;0.00422161;-0.00140511;-0.000199359
jupiter;4.86576;0.891686;-0.1127
saturn;-9.42977;-1.96095;0.409492
uranus;20.0841;0.0572533;-0.260422
neptune;25.5193;-15.7588;-0.262998
sun;0.00422566;-0.00142769;-0.000199412
jupiter;4.8603;0.920144;-0.112696
saturn;-9.42674;-1.98087;0.409717
uranus;20.0839;0.070977;-0.260369
neptune;25.5252;-15.749;-0.263338
sun;0.00422984;-0.00145025;-0.000199468
jupiter;4.85468;0.948571;-0.112688
saturn;-9.42366;-2.00078;0.40994
uranus;20.0838;0.0847006;-0.260317
neptune;25.5312;-15.7391;-0.263678
sun;0.00423417;-0.00147278;-0.000199527
jupiter;4.8489;0.976967;-0.112677
saturn;-9.42055;-2.02068;0.410162
uranus;20.0836;0.0984242;-0.260264
neptune;25.5371;-15.7292;-0.264017
sun;0.00423863;-0.00149528;-0.000199589
jupiter;4.84297;1.00533;-0.112662
saturn;-9.41739;-2.04057;0.410382
uranus;20.0835;0.112148;-0.260211
neptune;25.5431;-15.7194;-0.264357
sun;0.00424324;-0.00151775;-0.000199654
jupiter;4.83688;1.03366;-0.112644
saturn;-9.41419;-2.06046;0.4106
uranus;20.0833;0.125871;-0.260158
neptune;25.549;-15.7095;-0.264696
sun;0.00424798;-0.00154019;-0.000199722
jupiter;4.83063;1.06196;-0.112621
saturn;-9.41095;-2.08033;0.410816
uranus;20.0831;0.139595;-0.260105
neptune;25.555;-15.6997;-0.265036
sun;0.00425286;-0.00156261;-0.000199793
jupiter;4.82422;1.09022;-0.112595
saturn;-9.40766;-2.1002;0.411031
uranus;20.0829;0.153318;-0.260051
neptune;25.5609;-15.6898;-0.265375
sun;0.00425788;-0.00158499;-0.000199867
jupiter;4.81765;1.11845;-0.112566
saturn;-9.40434;-2.12006;0.411243
uranus;20.0827;0.167041;-0.259998
neptune;25.5668;-15.6799;-0.265715
sun;0.00426305;-0.00160734;-0.000199944
jupiter;4.81093;1.14664;-0.112532
saturn;-9.40097;-2.1399;0.411454
uranus;20.0825;0.180764;-0.259945
neptune;25.5728;-15.6701;-0.266054
sun;0.00426835;-0.00162965;-0.000200024
jupiter;4.80405;1.17479;-0.112495
saturn;-9.39756;-2.15974;0.411663
uranus;20.0823;0.194487;-0.259891
neptune;25.5787;-15.6602;-0.266393
sun;0.00427378;-0.00165194;-0.000200107
jupiter;4.79701;1.20291;-0.112454
saturn;-9.39412;-2.17957;0.411871
uranus;20.0821;0.20821;-0.259837
neptune;25.5846;-15.6503;-0.266733
sun;0.00427936;-0.00167419;-0.000200193
jupiter;4.78982;1.23098;-0.11241
saturn;-9.39063;-2.19939;0.412076
uranus;20.0818;0.221933;-0.259783
neptune;25.5905;-15.6404;-0.267072
sun;0.00428508;-0.0016964;-0.000200282
jupiter;4.78247;1.25902;-0.112362
saturn;-9.3871;-2.2192;0.41228
uranus;20.0816;0.235656;-0.259729
neptune;25.5964;-15.6306;-0.267411
sun;0.00429093;-0.00171857;-0.000200374
jupiter;4.77496;1.28701;-0.11231
saturn;-9.38352;-2.239;0.412481
uranus;20.0813;0.249379;-0.259675
neptune;25.6023;-15.6207;-0.26775
sun;0.00429692;-0.00174071;-0.000200469
jupiter;4.7673;1.31496;-0.112255
saturn;-9.37991;-2.25879;0.412681
uranus;20.081;0.263101;-0.259621
neptune;25.6082;-15.6108;-0.268089
sun;0.00430305;-0.00176281;-0.000200567
jupiter;4.75948;1.34287;-0.112196
saturn;-9.37626;-2.27857;0.41288
uranus;20.0808;0.276824;-0.259566
neptune;25.6141;-15.6009;-0.268428
sun;0.00430932;-0.00178487;-0.000200668
jupiter;4.7515;1.37074;-0.112133
saturn;-9.37256;-2.29834;0.413076
